,name,iso3,GRIDCODE,X1_en,X1_va,X1_fo,X2_en,X2_va,X2_fo,X2+Y_en,X2+Y_va,X2+Y_fo
19,Brazil,BRA,25916294.0,85634406874.6294,39450678992.44116,21238628621.00952,448039951144.28107,174346547314.38385,114524235523.24179,8350976957566.328,2302738589125.742,728734201372.0621
20,Brunei Darussalam,BRN,92327.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
21,Bulgaria,BGR,120607.0,438182946960.0,474392802208.0,36738445066.0,376918864896.0,443554506240.0,31137153584.0,20532826537984.0,2575277277184.0,800975478784.0
22,Burkina Faso,BFA,251448.0,33215935753.671875,4226169868.4005127,5451058274.65625,594963453.5,75299302.375,100547248.46875,2309026679238.0,40796345849.875,144626768059.25
23,Burma,MMR,1597600.0,1109325348261.0,421454026588.5,96202431213.6875,492751648642.6875,190326895706.01562,42518644066.03906,62805152740872.0,2109351092383.5,2894766056201.5
24,Burundi,BDI,235472.0,92043625910.5,674918882827.0,18806673116.25,20102795686.0,57552064474.0,3858410875.4375,3397521733696.0,34021358822144.0,535802228668.0
25,Cambodia,KHM,617192.0,715249396529.0,618590946513.0,21757057687.125,399629632731.0,336373831776.0,12614001983.4375,69778633301469.0,11419928418365.0,1310383566141.0
26,Cameroon,CMR,1553739.0,116868852455.0,80111012074.05469,8381827472.3125,76839711341.5625,65182870814.734375,4821906109.230469,4673169190161.0,2217456946838.5,251561171166.15625
27,Canada,CAN,4827914.0,4353302306786.5,2646012165387.835,368807406347.2181,1953709654972.2878,1263438319641.6938,114962978616.11252,262438105572010.66,15892774987343.156,9976065583619.123
28,Central African Republic,CAF,1188484.0,4806734632.171875,604156428.3272095,314847778.39746094,328906393.0126953,6125520.269547701,16419934.658630371,127882113626.0,7289986837.546875,6745878242.7578125
29,Chad,TCD,1197650.0,13215891207.625,2580731089.443939,907261000.9628906,6890191560.453125,1384440604.0463486,487600134.9501953,658025465205.0,203994079175.39062,34321472761.0
30,Chile,CHL,4811234.0,1623671429.75,4541278173.5,88375901.546875,16872089517.118652,55282655109.953186,1000588656.7121277,290512697148.21875,183158622917.5664,12841968824.325684
31,China,CHN,15512118.0,65446948354686.06,296124836496353.4,4171697422036.6294,10452340224566.477,51163508500793.97,637657271760.5123,2682236080446133.0,4817032472343549.0,97595602449052.52
32,Colombia,COL,2885141.0,19072454333.09342,7362082983.605488,354933485.20357513,16026014612.305172,36074056343.879486,465142136.3003311,940083480749.4844,249673858835.0,22003175370.72754
33,Congo,COG,785879.0,-22.0,-22.0,-22.0,3664442.625,331079.3046875,267224.1875,150898674.0,17814172.0,18973324.0
34,Costa Rica,CRI,316060.0,4859749892.0,12479675071.5,164751641.125,94011478537.59676,239997176208.0,3033083339.478379,1992328887817.9375,489630226086.6582,53209824376.21875
35,Cote d'Ivoire,CIV,1032489.0,738946744963.0,3392108667.5309057,1941487519.5273438,718426342347.5,4476659262.2578125,1960176459.8066406,7549252725523.0,3719115302094.0,252748400377.25
36,Croatia,HRV,309025.0,705030452038.6055,2337837362108.5137,57584487075.08447,286748166329.75,975613181207.625,19784355673.71875,70500773704000.0,11239055344600.0,1755647092812.0
37,Cuba,CUB,563206.0,23764827281.0,179728620471.0,2475772618.1875,243751498205.5,1837975368164.5,25339931149.941406,4559630384241.0,13132117546579.0,340821005304.0
38,Cyprus,CYP,98989.0,381968905.734375,8580842178.0,57449173.328125,457914521.2109375,10205636007.875,68204819.63476562,1386487809.3828125,12058666931.982422,243102952.9946289
39,Czech Republic,CZE,71547.0,490337067008.0,2732885852160.0,8344894336.0,139328976896.0,860249251840.0,2546459408.0,31199197134848.0,3663697281024.0,1011595165696.0
40,Democratic Republic of the Congo,COD,5175805.0,1883478521.75,15013360.29753384,74581341.63056746,3530174380.908203,57854746.15969658,145353504.41348267,259942403544.625,51666801132.305664,16228258758.082031
41,Denmark,DNK,182518.0,375282882481.0,2697735380375.336,3486754957.71875,125998951658.0,811433824935.6172,1250995061.546875,86241657970688.0,3694908924352.0,2515215479808.0
42,Djibouti,DJI,28304.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43,Dominican Republic,DOM,230309.0,62655481940.0,113761865852.0,3246740027.75,111547162308.0,202269509312.0,6012733845.25,1778488059200.0,1369268350432.0,79196648146.0
44,Ecuador,ECU,1019440.0,604261647.875,396557718.203125,10562582.055175781,2232844665.4375,458647380.89501953,29769394.989624023,64235276536.0,12375467204.0,2168487749.84375
45,Egypt,EGY,692350.0,3239723254837.375,27032745621885.25,307999561208.84375,271449208597.0,2195597641693.0,26137474866.25,188893992834483.0,76928106365794.72,6640998276618.125
46,El Salvador,SLV,27451.0,2284520448.0,2633327616.0,222882336.0,3447996416.0,4012770816.0,348554752.0,186818625536.0,29675509760.0,7840254976.0
47,Equatorial Guinea,GNQ,94170.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
48,Eritrea,ERI,239205.0,289662231.5,60517157.61328125,17616608.53125,560604137.59375,133008881.30102539,37220553.79248047,55275521293.5,1292972517.078125,939117691.453125
49,Estonia,EST,67469.0,6530456234.0,35198807565.0625,82962943.6015625,8756504608.875,36950100180.28906,96934482.04418945,1204804931000.0,91099289316.9375,38535253285.25
50,Ethiopia,ETH,3115310.0,29943936717.67285,6051208320.595512,4715290233.700287,893883051.8438036,76379893.71292129,115400616.30711366,3162646068006.9297,759904163945.2053,177450973507.77972
51,Finland,FIN,469781.0,32028426325.257812,658620952777.133,822772910.1240234,58076538542.5,970624323990.5071,1257012676.9829712,18991804649728.0,2009021150398.0,521168101368.0
52,France,FRA,1325590.0,11085994592983.5,46609587758318.0,507420757027.125,1690536101220.0,5610393545964.0,68579071636.0,679602565621248.0,102748621921536.0,21496285888800.0
53,French Guiana,GUF,61096.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
54,Gabon,GAB,681181.0,-19.0,-19.0,-19.0,1436252.0,642124.09375,58370.904296875,44787303.0,56896543.0,4245863.0
55,Gambia,GMB,110102.0,75143902600.0,4810370404.640625,6629776240.5,2048501774.0,131234679.8125,177663846.5,2139912168320.0,19352592722.0,166554206160.0
56,Georgia,GEO,121805.0,44802381808.0,75987832832.0,1927476312.0,1834821304.0,3140826936.0,82969806.5625,1339792351232.0,276943038336.0,49533551200.0
57,Germany,DEU,769939.0,3774895347642.0,12406730816384.0,49186994976.6875,1908674998336.0,4061729490432.0,22591139213.0,306713949461504.0,24916963109888.0,10085617103360.0
58,Ghana,GHA,733136.0,395438505591.5625,33382089973.6875,11566489314.609375,277759018429.25,18789912300.039062,2035330683.25,15124135615197.0,4943546352837.0,835367200361.0
59,Gibraltar,GIB,19255.0,112507633664.0,226841788416.0,7486914048.0,9665518592.0,17651621888.0,652214272.0,2493237428224.0,2022889881600.0,100159053824.0
60,Greece,GRC,871814.0,1242962704928.3752,3340218344312.675,74438125323.23685,494441846908.5,1260540054552.5,31415427856.288086,52531694933760.0,18479460701248.0,1768141097832.0
61,Guatemala,GTM,80909.0,3721182080.0,14905944064.0,961236128.0,31813728384.0,101585748352.0,8156129920.0,786172689920.0,302902666880.0,35266413888.0
62,Guinea,GIN,681576.0,69189245.4140625,10571467.05078125,3631503.9189453125,63989234.875,4180529.7100219727,6257064.7109375,12079224098.0,577935426.3125,451864545.6875
63,Guinea-Bissau,GNB,140144.0,14450056.0,-1.4235749244689941,1342868.125,4012153.9458007812,85377.30877685547,128278.54400634766,708444468.0,15380262.78125,34047313.375
64,Guyana,GUY,422180.0,-10.0,-10.0,-10.0,156814975.0,54164542.0,3779966.0,13927227126.0,239829292.0,218955002.0
65,Haiti,HTI,126896.0,654326896.0,939575840.0,57993362.0,5282743393.5,7603146193.5,466978448.6875,87180665536.0,197811055744.0,7032641207.0
66,Honduras,HND,215666.0,7088905896.0,9247453328.0,563646459.5625,24066961161.5,44974439861.09766,1892349940.9804688,813760470920.0,166315823583.0,22984225892.1875
67,Hungary,HUN,259725.0,2332422082560.0,6929034051584.0,156232337216.0,1008578646016.0,2953491812352.0,64070990848.0,158367584747520.0,21651879493632.0,4410085789696.0
68,India,IND,8474789.0,28737268175315.25,60457163155539.94,2427220961110.1406,13560084886282.016,20974275505493.945,1109532435542.4805,2295451285487502.5,220942032499147.62,96477029617873.38
69,Indonesia,IDN,10144781.0,2867528345235.0312,374464347960.1835,99096162193.38379,8222689582258.375,534648860682.77527,93003691365.66846,318108691000804.5,33593584025847.203,4216121447808.918
70,Iran (Islamic Republic of),IRN,3068740.0,1857700402306.375,8256825533956.5,107331802492.63281,107871082181.67969,478646760932.75,5591790565.231201,62701510491266.0,10272598930457.938,2717784914230.2656
71,Iraq,IRQ,811088.0,201627728460.5,838078098039.3359,12746732747.0,9306591919.123104,43557146358.5637,774122732.3806398,7150197930770.5,1329286817350.375,364205597720.8906
72,Ireland,IRL,249872.0,6487208878.491683,191902352454.21094,592332822.4793746,564117117.7713227,13688528543.511719,51589493.58049288,4116675229368.0,178014719643.71875,109678620689.40625
73,Isle of Man,IMN,12776.0,544894976.0,1231032192.0,6399186.5,78591208.0,385257408.0,1132950.375,47870910464.0,2091007872.0,1387704576.0
74,Israel,ISR,126215.0,96446478336.75,636162052490.0,6211792875.734375,6164491350.3125,43607934347.75,415686366.1777344,741273682891.0,1404619717666.0,79739245582.4375
75,Italy,ITA,1112679.0,5583158642542.0625,33984726672485.188,412488113000.3242,1501513711489.0,8857870973056.0,105250638091.96875,228481165357552.0,133675075773760.0,7149130513940.0
76,Jamaica,JAM,103012.0,476720512.0,2716064512.0,22858414.0,16705879360.0,95159823616.0,797179206.0,81092801280.0,291760604160.0,7332147712.0
77,Japan,JPN,1574401.0,367248078685.6875,6241047976624.0,28672759256.992188,388697091856.6875,6553068081812.453,30099734359.285156,30723603563376.0,41949172459974.5,1409755514055.625
78,Jordan,JOR,106208.0,6376716325.5,35971896935.0,467361738.375,4489391143.609375,29216857208.796875,346941912.8078613,654239385543.0,125711214333.0,23167372416.4375
79,Kazakhstan,KAZ,2811822.0,293379603830.85736,1474803853169.0828,14466395852.605844,38590709061.42871,39939032274.93618,1965835645.9301147,30857748609739.094,2164732140363.6636,979524050811.4443
80,Kenya,KEN,1818332.0,118960173975.14844,180714076243.6407,18929045154.410156,13041885912.142395,11891468889.521957,2685971559.916162,8489421097898.0,20703049695822.5,637346329497.5
81,"Korea, Democratic People's Republic of",PRK,257746.0,401831745632.0,1029258808512.0,33889766192.0,449968774400.0,1358920230912.0,38048215384.0,21283863764992.0,17229237551104.0,1074860054272.0
82,"Korea, Republic of",KOR,294426.0,374475891001.0,3309167443780.0,24805368382.25,346321269184.0,2982529332000.0,22921452114.0,21523003420672.0,20144444622336.0,1095658865024.0
83,Kuwait,KWT,22189.0,87744800.0,512703744.0,14966222.0,1644182.125,9607160.0,280440.5,972253376.0,4097314816.0,161188096.0
84,Kyrgyzstan,KGZ,410130.0,144870377756.125,726471682740.7051,5871923241.171875,2278698685.75,9197283400.644537,123695663.87158205,7033891845279.0,1201322538211.25,285145689258.875
85,Lao People's Democratic Republic,LAO,914285.0,265850441267.5,271522826423.0,7521682636.875,269032520501.8431,265072650012.7941,7708174337.365721,16700911008179.0,1492415836211.5,320373091678.0
86,Latvia,LVA,153518.0,13980403274.53125,242036733037.0,719532583.0419922,24957518600.0,461494991872.0,973338931.625,3010821612544.0,891779989376.0,123932881968.0
87,Lebanon,LBN,60410.0,127219328640.0,571770160128.0,6227956983.0,1781642760.0,8298616672.0,85134075.25,3208550144000.0,1018580051968.0,158888028736.0
88,Lesotho,LSO,387441.0,8705754215.0,16369051736.5,1000269477.0,4850708916.25,10887714506.810547,555332507.8125,893597040383.0,117961350591.0,26577241759.0
89,Liberia,LBR,480459.0,19175716367.625,52981588.890625,43567195.794921875,55998840621.0,226003774.31933594,134706117.7265625,327785898493.0,119230042458.0,8853392450.25
90,Libyan Arab Jamahiriya,LBY,437733.0,191416206654.0,1534920822394.0,11028700605.0,20531523432.0,166468066522.0,1162168378.125,2668967525146.0,1786277184954.0,221338195480.0
91,Lithuania,LTU,225441.0,263415417344.0,3574237390848.0,8820401040.0,119806438016.0,1768095336448.0,3964622436.0,28902551257088.0,5102651883520.0,1155496979456.0
92,Madagascar,MDG,2595845.0,1987115784.1972656,2115513971.2186203,102301327.83251953,1727704259.5898438,1835510021.8550243,92442937.03869629,322578299055.5,969554326999.6562,8526209928.71875
93,Malawi,MWI,365019.0,8854344984.015625,9326755868.847656,1228884202.6679688,8101927941.875,9005208981.5625,1210097240.046875,889922547031.0,228986484079.0,72257231291.125
94,Malaysia,MYS,1589043.0,66114505372.0,1569305732.8125,214219828.3359375,226338605223.0,11172204347.578125,1529368981.4394531,5252227536016.0,85587875222.75,24605477774.78125
95,Mali,MLI,1385293.0,44447150024.5,1281373388.8339844,5924575335.0,5160995138.420898,53885544.09953308,813244274.9197998,4397319804000.0,78824448954.07422,231190347675.29492
96,Malta,MLT,19275.0,6329692672.0,5793876992.0,196187392.0,1393869184.0,1233497088.0,40777424.0,22496964608.0,159735840768.0,3852465664.0
97,Mauritania,MRT,795639.0,1777876573.0,46264796.0390625,324626584.65625,1005544898.625,90359389.41967773,71550015.1328125,109628819233.0,1794061318.9375,8969153982.4375
98,Mexico,MEX,5188927.0,984030415007.4822,12158486595276.887,115624560078.12158,453607357795.65735,4666949696880.408,57613131120.5238,104515971123153.34,63249132538073.88,3827375242022.6484
99,Mongolia,MNG,1352921.0,267.2887649536133,-21.363094806671143,-16.764092922210693,258.49898517131805,-21.412659314461052,-16.95291301049292,8680077126.937866,52397256.62704754,276340488.339241
100,Montenegro,MNE,67399.0,30747390080.0,110672448640.0,2240583696.0,3921234624.0,14786272896.0,292599536.0,1616023904256.0,269182369792.0,47263751424.0
101,Morocco,MAR,573316.0,422204045616.40625,5642627644212.9375,39321959597.80859,12654880702.75,161727811940.875,1177006345.375,14250545010318.0,5003942370988.0,759864478444.0
102,Mozambique,MOZ,3751245.0,19154171421.23047,7156692313.03367,1664424171.3450317,13745688863.242188,9795395046.94754,1461300435.316681,1783085339796.5625,299542927444.64355,100286757752.22656
103,Namibia,NAM,1196084.0,-29.0,-29.0,-29.0,737.5206909179688,-24.677677154541016,-12.533803939819336,587066.25,1225.62255859375,29825.00390625
104,Nepal,NPL,66309.0,1241337134.5,648650465.0,326196948.46875,31430459.0,16700118.6875,6598785.125,323640725760.0,22373185698.0,8362651736.0
105,Netherlands,NLD,53302.0,119820370432.0,3492551114752.0,7002127488.0,13258108608.0,411832242176.0,726488898.0,3521772318720.0,4087176298496.0,385715272704.0
106,New Zealand,NZL,1662617.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
107,Nicaragua,NIC,439643.0,6229745545.1875,10727992152.414062,131684929.70507812,23908961926.0625,35929126735.986084,906372327.3242188,897442432835.0,135305730566.75,19855330636.28125
108,Niger,NER,651390.0,5701480301.0,89476014.56445312,1209356122.3125,81602088.75,8202668.83984375,21491836.375,392629559369.0,8813879096.085938,29608627079.5
109,Nigeria,NGA,2366570.0,1344891385589.25,1162175320070.0312,89047618789.03906,493546802140.875,225254419126.28125,26706554781.03125,58898863968858.0,26165110184689.25,2980206450771.125
110,Norway,NOR,219060.0,6426428858.493408,284563468834.3496,371643981.2050781,9404970821.291565,393431806417.5044,517184183.1700014,3628119684865.75,793978118372.8765,102825685846.06934
111,Oman,OMN,317719.0,195254048.5,1022274838.0,10292904.15625,3503972429.75,40279591806.0625,350448587.3203125,299247502016.0,222295776096.5,9385633775.71875
112,Pakistan,PAK,1070634.0,1477719543541.7188,5477120805339.5,92353697003.07422,132448809135.8086,455008872575.08496,8309777456.217285,150453564056826.25,6187388286377.09,5832847078548.0625
113,Panama,PAN,351130.0,6334190895.625,22965230277.0625,272216394.73046875,18415729244.0,67855947452.0,739835488.25,689239090300.0,265622063292.0,22314011684.0
114,Papua New Guinea,PNG,2335994.0,6444293369.875,2274851308.75,78310939.234375,63919576577.28125,22385050051.796875,776071060.0478516,731061863847.0,901512946400.5,7461682362.693359
115,Paraguay,PRY,889714.0,361375418.0,193220958.953125,80909874.0625,2179239459.7440643,1626905196.8165035,473942461.5118065,42949164806.1875,19564016159.308594,4003781259.7890625
116,Peru,PER,2918790.0,47162.65625,323277.25,4395.7265625,546808570.8425293,2359832675.4398193,28229737.44506836,11811489487.0,12573419712.78125,565692056.3125
117,Philippines,PHL,1983580.0,280457163863.0,53988688894.875,6757400717.484375,368287100458.0,75242368769.5,8912550998.28125,13624340037623.0,1842418583825.0,216047162429.75
118,Poland,POL,514856.0,2026901850752.0,24699600562176.0,67291206696.0,733342210560.0,7995332063232.0,23264906208.0,143868700721152.0,28939883806720.0,6598456123392.0
119,Portugal,PRT,307495.0,715114822400.0,5993201887744.0,44242725144.0,128250734848.0,1217868199296.0,7723800080.0,22152922038272.0,18621668937728.0,890382808064.0
120,Puerto Rico,PRI,77022.0,146466563.5,1117035338.0,14170247.96875,434654920.0,3510402464.0,43395622.75,2714178848.0,15364518144.0,387578468.0
121,Republic of Moldova,MDA,61680.0,411409817600.0,1390274084864.0,33332504960.0,374087094272.0,1331240501248.0,29524861952.0,14513921064960.0,3730235260928.0,560942333952.0
122,Romania,ROU,655721.0,4735796566272.0,11510999653376.0,398534983696.0,1344618048448.0,2866619757056.0,108408664272.0,237584293953536.0,29997408247808.0,6883983532032.0
123,Russia,RUS,11626932.0,11882186618957.29,39068892721088.2,911019460727.6656,1268624760775.915,4673390515061.903,98021210491.11514,531042578763266.0,50084953085635.484,20130014495589.55
124,Rwanda,RWA,65941.0,49608275968.0,509165289472.0,10508273920.0,2736393664.0,22036765696.0,593623136.0,1691722481664.0,14793913139200.0,235455086592.0
125,Saudi Arabia,SAU,1379168.0,38624518208.8125,567745207097.75,3211337576.5839844,43382860907.78125,703816216403.0,3682729699.71875,4715997777773.0,1512130191157.0,158500940512.0
126,Senegal,SEN,216240.0,97624998942.0,45295251589.09375,8930548862.0,9966148475.0,1720962031.5859375,842941201.359375,2835872063486.0,27328515998.0,236131342718.0
127,Serbia,SRB,33163.0,210296217600.0,664940036096.0,16551520768.0,29836502016.0,95336579072.0,2363319296.0,12840219967488.0,1965569277952.0,350547320832.0
128,Sierra Leone,SLE,117672.0,67973991.0,8100177.0,611217.25,742207299.0,85108895.0,7272449.65625,20598088639.0,3875508031.0,378574621.0
129,Slovakia,SVK,87603.0,163682722816.0,1386069139456.0,4053229184.0,65914271232.0,630638272512.0,2006284640.0,11281591566336.0,2021731254272.0,478469619712.0
130,Solomon Islands,SLB,34896.0,0.0,0.0,0.0,4693824.5,1731171.625,56765.83984375,48187776.0,65925964.0,240494.703125
131,Somalia,SOM,951284.0,14583180427.0,22886444945.0,599499207.125,7262923807.625,11437697891.0,300667095.28125,272887920497.0,91780052337.0,6099130319.0
132,South Africa,ZAF,5019326.0,87135806245.88281,140422405854.27014,9240956684.503296,113932488249.85474,216405944465.40182,12697392580.746277,18217088944991.65,2236772613523.456,448007841109.3197
133,Spain,ESP,1072655.0,4618325275684.0,11728750845551.75,278184956143.7656,1120587187514.75,2911255748851.0,66329140984.9375,207619954168608.0,96558299208352.0,7180184644311.5
134,Sri Lanka,LKA,297090.0,42377069031.0,46838876315.0,1597148654.5,199491492351.0,199961378047.0,6877660583.0,3927371149311.0,883790941183.0,83196919679.0
135,Sudan,SDN,3212537.0,283863518593.0,80837303489.1048,19271815356.155273,30824830999.297607,9458157383.01907,2143588834.0658722,14470264267020.875,609538913164.3334,359554052468.8496
136,Suriname,SUR,182913.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
137,Swaziland,SWZ,168606.0,201254496.0,141362594.0,21769023.25,80572849.75000001,34229282.875,7826013.601562502,17896966656.0,3309948320.0,495875480.0
138,Sweden,SWE,381428.0,109258576575.1875,1672685720935.0,2105248063.53125,26518918085.0,271867236899.51392,352616674.4262543,30188767211161.0,1602939702385.1719,945100040971.0781
139,Syrian Arab Republic,SYR,292366.0,671412609536.0,2903332627456.0,35975776816.0,105668347890.0,616098502624.0,5991618785.125,27067585114112.0,6998187022336.0,1517796932608.0
140,Taiwan,TWN,167711.0,204481051376.0,2441436164992.0,14640228280.0,152741239168.0,1824529436672.0,10884670672.0,7470979710976.0,9211047817216.0,275389128192.0
141,Tajikistan,TJK,92324.0,37703976064.0,208847972352.0,1379480040.0,405883024.0000002,816853912.0000038,13976781.687500007,1737785370624.0,312235586560.0,73304275264.0
142,Thailand,THA,799795.0,1357059526426.0,1484313401146.0,45610867336.0,924895994106.0,975112060538.0,30753968974.0,112622304673786.0,5100301208058.0,2802700842106.0
143,The former Yugoslav Republic of Macedonia,MKD,34245.0,55493880448.0,168915141632.0,3952508432.0,7707572480.0,24911080448.0,571471112.0,2176135839744.0,431677014016.0,82594355200.0
144,Timor-Leste,TLS,35587.0,41902920.0,884321.125,7641441.0,402947712.0,10009268.0,73182568.0,79066660864.0,127264628736.0,3031510272.0
145,Trinidad and Tobago,TTO,85319.0,1643371.0,3919420.0,116983.25,3755293694.0,11823243262.0,338965406.0,18276646910.0,25589985278.0,1528249598.0
146,Tunisia,TUN,174876.0,373593889402.0,2697305981032.0,25404570664.75,6932553122.488281,43036654519.125,426082251.08447266,10430588954480.0,4089255727800.0,495629151848.5
147,Turkey,TUR,1482634.0,1906397771145.3125,10103089251877.5,124319674990.1211,1459745999865.0,7539303598349.0,94477487072.875,146585876737213.0,43111482130461.0,7105958591265.0
148,Turkmenistan,TKM,492171.0,184910944685.0,617881451579.0,6310691536.140625,2517169339.816167,15393012633.370989,86865804.99776319,11086738343764.0,1374688491395.5,429747519053.09375
149,Uganda,UGA,540006.0,86227860629.0,7632456738.0,12059641519.125,36195068920.71875,2464847987.3125,4339132243.7109375,5584954068102.0,27130256492823.0,577149960857.125
150,Ukraine,UKR,867693.0,4402397842208.0,13963181926400.0,334445637178.0,3573669312512.0,13097644301312.0,265962874392.0,172292123754496.0,31960804589568.0,7031527120896.0
151,United Arab Emirates,ARE,70905.0,2004814974.0,34897158142.0,305032830.0,-1.9999999818470169,-1.9999996885483995,-1.999999997265458,120412610558.0,153585319934.0,4713348094.0
152,United Kingdom,GBR,665880.0,2161214307152.0,29283269680724.6,47589463853.913635,247095700320.49023,3694151823881.3076,6054274772.921355,187970086664062.0,30934009955101.79,6204428573089.242
153,United Republic of Tanzania,TZA,2494807.0,93170163056.71875,18995044987.16339,8157248994.3984375,13097366106.92163,2718438030.7461433,1225104524.3484497,5002284752496.5,14954295267697.25,367318267064.2031
154,United States,USA,14603578.0,47229354031410.94,77551206105470.86,10590608194657.771,9146409964115.475,18569570456750.027,1921563038843.6838,3524713212791303.0,629369801724735.1,97108948072824.48
155,Uruguay,URY,532858.0,718951729.3027344,2341319988.4731445,63768330.181640625,28387346.016601562,91032904.02874756,2635711.403564453,45300748399.0,10699005956.65625,1020763377.90625
156,Uzbekistan,UZB,193126.0,125439726078.0,249921753598.0,4302433886.0,357162362.00000036,710800265.0625007,12241210.142578136,6128745578494.0,834426793982.0,250702678014.0
157,Venezuela,VEN,1457584.0,5136511432.949348,47459166417.21764,168740936.1053543,5842790678.1015625,69219196189.60898,228630951.012146,328808335641.7046,199223692259.5935,8548287105.4739
158,Viet Nam,VNM,710561.0,376024022745.5,224572828914.625,10855089570.34375,266665362661.0,158965960657.0,7659162028.75,39221780552701.0,13510851116157.0,670281549101.0
159,Yemen,YEM,652019.0,49444058359.0,245083333333.0,3775139812.375,3543339907.3828125,29797516619.1875,304564987.89746094,1894419603257.0,588564112851.0,105328153776.5
160,Zambia,ZMB,2838505.0,1676936.89453125,12854.255988836288,116885.00463104248,43821594.568603516,540084.807800293,2467830.0728492737,6411598782.25,647129339.234375,326646834.75
161,Zimbabwe,ZWE,1145481.0,3371610822.3125,224317396.78125,480464279.2109375,2264806.987304776,219126.97735597208,406245.1420898608,299300521691.0,31753249535.5,9848124168.875
