,name,iso3,GRIDCODE,X1_en,X1_va,X1_fo,X2_en,X2_va,X2_fo,X2+Y_en,X2+Y_va,X2+Y_fo,Z_en,Z_va,Z_fo
15,Benin,BEN,229699.0,129136274432.0,24124194144.0,8513419184.0,3499736860.0,342726933.0,190484723.5,3957754904576.0,978748464128.0,239898418176.0,8448453935104.0,2163862429696.0,1394576146432.0
16,Bolivia,BOL,2754741.0,104330025552.61098,99364678208.9555,21949741760.603806,37674839029.31055,26083509511.44879,7932954517.943481,1905534522260.0,306173550583.59375,138931872431.8125,13408799380480.0,3320649645440.0,2233192864384.0
17,Bosnia and Herzegovina,BIH,16398.0,500337088.0,4300034048.0,29574044.0,1917640320.0,14693282816.0,107911248.0,333662978048.0,63861428224.0,9630215168.0,396401639424.0,95935946752.0,67020898304.0
18,Botswana,BWA,1288474.0,115799932.08304967,1129462.284931498,4716225.228679215,32806896.057861328,274266.5994300842,1134870.9658546448,5972104521.274902,144189595.42758846,82787030.61095047,769993091680.0,191498262776.0,128334116304.0
19,Brazil,BRA,25916294.0,10544099475004.855,4680354963800.729,2589782252239.4404,4299665442426.964,1855325190653.597,992010043795.2646,278017160436576.16,72084490333066.94,20083801515410.164,203006760847428.0,49619914796257.5,34050200662752.5
20,Brunei Darussalam,BRN,92327.0,2875272576.0,31707815.0,1644819.625,141970960384.0,509807664.0,59582844.0,2900221132800.0,10820690432.0,1311707832.0,1018901217280.0,249772273664.0,168555511808.0
21,Bulgaria,BGR,120607.0,764769428416.0,883363921696.0,64906766407.0,226371818752.0,258869043200.0,17904783296.0,23888926146560.0,2819672293376.0,936298465280.0,13378738552832.0,3255304847360.0,2239147167744.0
22,Burkina Faso,BFA,251448.0,179737405952.0,25980726368.0,29571292864.0,2356521000.0,282276372.296875,409432186.75000006,12793648611328.0,237525366784.0,779593993216.0,17488046260224.0,4465252532224.0,2896569286656.0
23,Burma,MMR,1597600.0,4119591620533.375,1541129422746.3281,363035908235.3203,472738774208.0,223338389312.0,36242428726.75,220859301329344.0,5867395693616.0,8734452351992.0,49824707570176.0,12250430686400.0,8351085399136.0
24,Burundi,BDI,235472.0,371441407232.0,1487368428352.0,68434103840.0,13557781376.0,12095236672.0,1725327874.0,12124178071552.0,100499720994816.0,1788867801600.0,25005337608192.0,6364284026880.0,4124954886144.0
25,Cambodia,KHM,617192.0,2340868297636.9062,1885247945162.5078,75824823407.96191,424503315614.0,280065917513.5,14524216464.9375,165860666050624.0,30926205623664.0,3242218293555.0,46448200040448.0,11374408644608.0,7761881830656.0
26,Cameroon,CMR,1553739.0,971047743865.875,576934419209.5,48909711639.032715,58888514493.48828,20423058771.085938,1783684012.3702393,21818628239366.0,10043069685862.0,1122763619223.875,50216278630400.0,12738246702080.0,8279065683968.0
27,Canada,CAN,4827914.0,15983550233708.73,13650810446164.357,827504557004.5461,1805015945829.0176,3480960429466.3936,98059782054.83382,733739508026127.0,45606344755449.6,27404582232109.215,48289665699340.0,11767613715869.0,8205101185272.0
28,Central African Republic,CAF,1188484.0,19747906112.10791,1219821371.8740373,1464151019.8114624,1739841955.1818848,5039259.560176975,69826034.98237228,552148289566.3906,55257113394.61563,32604913736.732788,4819382814208.0,1222349047040.0,795727769856.0
29,Chad,TCD,1197650.0,140822816523.97852,20335771818.476765,9477796440.878784,3303188892.1677704,180790405.39985183,252296997.637496,4369722589901.6055,1625741031402.4607,231826839810.98273,13508881780736.0,3484835483648.0,2224781788160.0
30,Chile,CHL,4811234.0,625972440155.4634,2524395971363.2905,36786650019.45436,137300957711.42596,406634817308.6274,7708111832.418636,10954528824723.863,5873985913775.027,506713160306.69904,18284626443776.0,4464758752256.0,3073307692848.0
31,China,CHN,15512118.0,74451006540349.77,331483797338170.0,4735063385884.222,5712825613123.883,30527320498637.008,339413479235.0746,2823011832178590.0,4996106959008405.0,102397765925870.42,1160844282300118.0,279845827487604.75,194805304494210.88
32,Colombia,COL,2885141.0,1428833826594.9688,1212056735975.1133,36464742002.73163,65597353169.1731,36114440688.5824,1701374844.4072554,34645642723750.5,7190262072035.305,941661445811.1167,62830907189248.0,15551972515072.0,10481165930752.0
33,Congo,COG,785879.0,5833516060.84375,1377104307.8121037,219441401.0059662,5375781919.270586,1823983794.875,136877078.3520909,263418758376.0,89007034356.25,20725396461.0625,3205044084736.0,806836707328.0,530350822912.0
34,Costa Rica,CRI,316060.0,267611682720.0,675243274912.0,9011077714.0,145266751656.75,370582107846.875,4596289552.082031,7594008588624.0,1388496971286.0,208455053638.25,6325640359424.0,1553679232192.0,1058655345568.0
35,Cote d'Ivoire,CIV,1032489.0,3345694721000.0,23768483794.9375,12286691236.8125,868490787140.5,7608319552.580566,2697254244.0546875,23949441841152.0,10304821417120.0,825544224680.0,36938909519872.0,9317785529600.0,6075935250048.0
36,Croatia,HRV,309025.0,424138658100.0,1338268670330.5,35792653993.96875,365609092908.25,1253573052356.25,27124406791.5625,55554795465088.0,9254519306500.0,1391048228916.0,7552993821696.0,1832596323840.0,1287297303424.0
37,Cuba,CUB,563206.0,610925778692.0,4638533803889.5,63336510157.66406,47853939949.0,358152732298.0,5002454700.5,10672622941416.0,28323483084528.0,776472013085.5,8485350879232.0,2059850839872.0,1435066894208.0
38,Cyprus,CYP,98989.0,215013517.609375,4868622560.875,32922957.162109375,624869923.3203125,13917856041.0,92731033.05175781,1553443161.3828125,15770887187.982422,267629165.4946289,1292651879552.0,312880375512.0,218426458652.0
39,Czech Republic,CZE,71547.0,234596782080.0,1319255990272.0,3979280992.0,245666871296.0,1508413259776.0,4487006816.0,24060234825728.0,3713997045760.0,779794309120.0,5086466572288.0,1230546305024.0,865622122496.0
40,Democratic Republic of the Congo,COD,5175805.0,36530692876.350586,2371732461.421107,1652509361.300415,78644734439.41211,4423546352.627817,2748877834.8146973,4511292482788.75,1380024682895.4375,307082660411.9219,96792527853568.0,24598709731328.0,15936411366400.0
41,Denmark,DNK,182518.0,306703008975.0,2215688252913.496,2824217338.8203125,126577197846.0,862121047529.9062,1282644898.9375,74928274882560.0,3381458709056.0,2185328354944.0,5306331081728.0,1294507136000.0,902083559040.0
42,Djibouti,DJI,28304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620581814272.0,154152222720.0,102010912768.0
43,Dominican Republic,DOM,230309.0,538754072384.0,921108977120.0,29885270204.75,155076686592.0,243347327296.0,7978593864.0,6958108340224.0,5701046362112.0,323478248064.0,16629200284768.0,4125037971424.0,2771604477932.0
44,Ecuador,ECU,1019440.0,840619320941.6033,387145988369.7533,13321253222.868511,97349858583.21109,34172485799.977356,1440118349.1488953,19268761859502.71,3556425784543.8965,518607488975.3733,22678292708352.0,5622955785088.0,3778890854272.0
45,Egypt,EGY,692350.0,4288659321436.453,35624867267958.02,412071039683.9453,18355356681.132824,154893746694.72034,1754166860.3466809,228918479294809.12,92296293222708.1,8081662971721.98,104338179784704.0,25778483514496.0,17273136960960.0
46,El Salvador,SLV,27451.0,21235908608.0,23963973632.0,2168274944.0,5840750592.0,6507704320.0,587884672.0,927645761536.0,132166656000.0,37953298432.0,501160312832.0,125422575616.0,83681607680.0
47,Equatorial Guinea,GNQ,94170.0,415456502.0,707702286.0,12133213.53125,1938190732.0,1044517632.0,21125192.5,26929834496.0,108301295424.0,883723668.0,758991585280.0,190203461632.0,124630216704.0
48,Eritrea,ERI,239205.0,8889856472.08338,658657191.7814693,469883785.75488704,47833013.64831591,6998919.216385016,2797589.916171916,599144070730.3125,8456544296.006823,12598778334.825233,6659636035584.0,1683037134848.0,1094733291520.0
49,Estonia,EST,67469.0,2813151176.375,16086028034.945312,37577694.93017578,12473809232.875,56062880350.28906,142319726.16918945,1208522259896.0,110212061108.9375,38580640037.25,274726050304.0,66986158272.0,47091054216.0
50,Ethiopia,ETH,3115310.0,346029869342.85693,45712720276.07283,50576008376.61041,4722230804.630521,456486514.805891,671535320.980967,49000359413315.24,14172682386705.469,2223280314800.4727,137199093030912.0,34916763513856.0,22568697738240.0
51,Finland,FIN,469781.0,24251329592.491455,535943881065.33673,664541394.2260239,55976759498.8125,965125580216.4042,1243742246.2458801,16743542501280.0,1915674440190.75,460576543807.0,4895839715328.0,1192631980544.0,835276000768.0
52,France,FRA,1325590.0,8468795006643.25,37527004721818.32,380643625471.66406,2888412463317.0,9702585184648.875,125753651586.71875,601720137290944.0,95580439158872.0,19131842433208.0,64279983466496.0,15694024455168.0,10955173276672.0
53,French Guiana,GUF,61096.0,24548.277954101562,46301.464111328125,2785.7527923583984,10993936.375,25825862.75,1269118.3203125,3195854336.0,781256896.0,158014900.0,256431987712.0,63540173056.0,42796058112.0
54,Gabon,GAB,681181.0,1757447203.1523438,1113876353.2695312,31666386.306152344,12015118021.026855,3833998547.6608887,196839113.81515503,262121990009.5,516252825389.0,16569524222.0625,3389528453120.0,850603836416.0,559889288512.0
55,Gambia,GMB,110102.0,350009545216.0,19726373098.75,28620490752.0,16855476704.0,752737281.3632812,1295370824.0,10331353055232.0,105534006784.0,725063013376.0,5808371793920.0,1475372711936.0,956562374656.0
56,Georgia,GEO,121805.0,66822702352.0,144280826752.0,3048049681.0,2994667872.0,7011917904.0,147898530.5,1987234225152.0,468143128064.0,72582725248.0,2712725274624.0,662857428992.0,459321163776.0
57,Germany,DEU,769939.0,3206213353657.25,10059556667684.0,40504217800.85156,1956084959328.0,3379633226752.0,22329205883.75,279644727776768.0,21000348107776.0,9118353397824.0,60847883968512.0,14788225161216.0,10408392884224.0
58,Ghana,GHA,733136.0,1923480151808.0,152026409212.0,43280338092.0,349124440224.0,19745888250.5,3435590627.5,46327397933056.0,15461391273984.0,2546943811328.0,47597008093184.0,11989734675968.0,7906975866624.0
59,Gibraltar,GIB,19255.0,82172133376.0,166118408192.0,5466553856.0,21032677376.0,41436815360.0,1403798656.0,2112704086016.0,1739449040896.0,85580800000.0,1860096491520.0,454293684224.0,310523887616.0
60,Greece,GRC,871814.0,1259953867501.469,2829255207675.163,87635861462.11032,463846397592.0,1416136630748.0,25114770766.25,49699849607940.0,15931391430585.0,1714895592449.0625,11399558107520.0,2769726423104.0,1939926839968.0
61,Guatemala,GTM,80909.0,118432160256.0,390983199744.0,30449623552.0,99072167936.0,273736945664.0,25677552384.0,4996046225408.0,1469808132096.0,201164556288.0,11967285690368.0,3026040455168.0,1983689850880.0
62,Guinea,GIN,681576.0,196942798432.0,41272619065.5,5105096694.5,10816761652.96875,887128928.5383301,166397861.79785156,5037002529792.0,1321446538048.0,147475413376.0,16716118867968.0,4265792831488.0,2770129268736.0
63,Guinea-Bissau,GNB,140144.0,193111331328.0,6079490624.0,3652913228.0,13097462872.0,667726403.5625,294886000.4375,1673705046016.0,57774351808.0,57205070656.0,2782609903616.0,704591207424.0,460052814336.0
64,Guyana,GUY,422180.0,3834050704.0,4712602576.109375,125135299.0,9472371121.890625,8380638559.34668,279161418.763916,1239654294075.9375,31441265220.746094,19275988658.44629,776525588416.0,191245622112.0,129272475352.0
65,Haiti,HTI,126896.0,47950435040.0,69084955872.0,4234000968.0,2284843435.0,3320062850.25,201295900.765625,695966967296.0,1617888703488.0,55707301952.0,6679156932608.0,1671952969728.0,1111265536000.0
66,Honduras,HND,215666.0,174375356167.25,312324250924.1133,12560084699.699219,168237284000.0,395582023212.0,17506076880.5,8427848504832.0,1754191479232.0,228062440608.0,12687351312384.0,3171774865408.0,2118986178560.0
67,Hungary,HUN,259725.0,1426437788160.0,4443131250688.0,96537969184.0,1344350541824.0,3964364173312.0,86967400832.0,132201510862848.0,19584982155264.0,3696266186752.0,10059685478400.0,2438372605952.0,1716445163520.0
68,India,IND,8474789.0,64974587985854.766,117598816654531.06,5295534531562.352,283729784774.6328,379597450038.7551,24299826024.65982,3145465376697899.0,275800819204775.66,134821797758887.94,1681631527493888.0,415793548541888.0,278947341969120.0
69,Indonesia,IDN,10144781.0,29683738682725.312,2050986991382.583,415960113573.79297,17949506229513.984,1068570694524.8221,168157562996.25195,1053035166779327.5,91313891341581.17,10769437972282.79,241323649181866.0,59354357797998.0,40142193671130.0
70,Iran (Islamic Republic of),IRN,3068740.0,4440615918545.0,19835782205649.5,255156461548.19922,52629315622.50977,230812632907.48538,2934769917.1943974,133929098140924.0,22255894488568.484,5957610117248.125,79135581303807.0,19279644087039.0,13197302098687.0
71,Iraq,IRQ,811088.0,492246272901.0436,2069689512210.9688,31295897115.936554,13439749210.284721,68256207397.5,788853466.4542694,16874642125428.5,3024279271660.9297,803974011179.0938,73625269379584.0,18479317824896.0,12133737314304.0
72,Ireland,IRL,249872.0,4689288901.0475025,142677903044.26172,428469531.5265707,441225609.21611595,11561497705.060547,41062130.561467,2872023229859.5,132390668733.75781,76790749188.71875,5390126398272.0,1316894372320.0,909846378496.0
73,Isle of Man,IMN,12776.0,392129664.0,851489600.0,4559558.5,46925592.0,123979424.0,570105.75,33859237888.0,1240416384.0,980235904.0,111553052672.0,27219167232.0,19003357184.0
74,Israel,ISR,126215.0,451498406798.0,3199315819376.0,31883821034.0,22378757168.375,152955765495.1875,1567032654.5878906,4689045606336.0,6058398894080.0,372282779448.0,22721490190336.0,5646682943488.0,3776395055104.0
75,Italy,ITA,1112679.0,4009654529307.2344,24681042055175.25,305438869129.8154,1793830699046.25,10696625175382.5,126707466211.23438,194079260658396.0,114450092738480.0,5984334001572.0,46172170201344.0,11246648342528.0,7921836039360.0
76,Jamaica,JAM,103012.0,49689652352.0,282186010624.0,2374321768.0,35691409728.0,206119846912.0,1701984220.0,355503546368.0,1173636071424.0,34074968064.0,2915329113848.0,715989583586.0,488379641048.0
77,Japan,JPN,1574401.0,252360720908.59375,4262527823510.5,19924143304.960938,568096936926.4375,9619892243333.656,43831801497.640625,33617996979418.0,50212798741613.0,1546584803836.0,83410351400448.0,20331099681472.0,14339159629824.0
78,Jordan,JOR,106208.0,58495031717.46875,370681258176.8125,5335042738.580078,169806993.75,757466822.6523438,9715320.444091797,1908274233619.9653,791519993652.9019,91497698737.8096,3712294346752.0,925322772480.0,611229002752.0
79,Kazakhstan,KAZ,2811822.0,459383005918.50635,2451668705087.155,22285937238.001663,5930288742.898178,42532461838.05611,283119140.52543736,57506207295759.0,3215277706311.8604,1775852073050.4922,24585886745728.0,6026399264128.0,4112035967360.0
80,Kenya,KEN,1818332.0,362861452542.0664,411982275748.8628,55909803311.447266,22197148074.875,15693327641.362457,3887675433.1640625,24748747786416.0,60374229406792.0,1814005580083.5,92487163399360.0,23488695886688.0,15280340340400.0
81,"Korea, Democratic People's Republic of",PRK,257746.0,588138116800.0,1554802941184.0,49444402732.0,459568929280.0,1513244366848.0,38749892032.0,26266982432768.0,21141839962112.0,1322511399936.0,27169963886208.0,6606074045344.0,4580015962032.0
82,"Korea, Republic of",KOR,294426.0,362516491075.0,3209833823188.0,24035931997.75,528022925792.0,4530134128896.0,34902724530.0,26679557564416.0,25682453706752.0,1360255862944.0,22917736199680.0,5536786162176.0,3869867968896.0
83,Kuwait,KWT,22189.0,328095392.0,1885685760.0,55825816.0,2.649296892975883e-10,1.5480169368586871e-09,4.518781876461375e-11,3552754944.0,14729650176.0,582379520.0,173223149568.0,41886375936.0,28048969728.0
84,Kyrgyzstan,KGZ,410130.0,240695322753.0,1419377360874.6406,9829687208.125,3711968595.201416,19110863267.39801,139593123.41423035,11788530305664.0,2088605933175.0,482229244638.0,14846747193344.0,3663734759424.0,2464123008768.0
85,Lao People's Democratic Republic,LAO,914285.0,1766684435655.4917,1604621427235.8645,53498474803.05442,403335691196.25,318435869879.53125,14706703035.421875,70144547291136.0,13924885307568.0,1426046307616.0,21665193484288.0,5334926704640.0,3618213742592.0
86,Latvia,LVA,153518.0,16247372750.15625,345912511267.75,1154125975.883789,30633000500.0,555234590080.0,1175547087.0,3558225491968.0,1107717572864.0,153864825184.0,1533371617280.0,372697137152.0,263758091264.0
87,Lebanon,LBN,60410.0,408071063552.0,1739814674432.0,20118206464.0,4039620800.0000114,18990728192.000053,196374454.00000057,10693455118336.0,3266926264320.0,516932634624.0,12582333186048.0,3107396288512.0,2087687946240.0
88,Lesotho,LSO,387441.0,323826455552.0,322496750336.0,27537235408.0,7140501624.0,6950421565.0,692642790.25,14839053287424.0,1809678800896.0,406682612224.0,4609339162624.0,1154588585984.0,770517477376.0
89,Liberia,LBR,480459.0,473007741520.0,29100567863.75,1965271398.25,139854031872.0,3514558224.0,697094594.5,7612672999424.0,2044064885248.0,165404593152.0,11951297059840.0,3017896394240.0,1970697306880.0
90,Libyan Arab Jamahiriya,LBY,437733.0,382698968047.125,3071614676638.0,21926705764.609375,431104589.8125,3513255904.25,24085696.728515625,4854334148319.0,2941946258045.0,400571355390.5,3397246022016.0,838241883232.0,563327754112.0
91,Lithuania,LTU,225441.0,180864263808.0,2697450844160.0,7807798696.0,198832876032.0,2735444916224.0,5954053656.0,29455996190720.0,6143532138496.0,1211726231552.0,4054462275584.0,984751020032.0,694249117696.0
92,Madagascar,MDG,2595845.0,106579534773.6427,120300202019.75284,5331682594.882793,2418522689.9526367,2511924363.7660456,141405327.73260498,6119699733336.0,5608883927000.0,232904023080.78125,38202062694656.0,9669665756160.0,6294129973184.0
93,Malawi,MWI,365019.0,174479436864.0,107151743296.0,15728988336.0,6399341234.0,4943079230.0,659129803.25,9101662756864.0,6475619233792.0,489033679616.0,17269835071488.0,4403575406592.0,2847187705856.0
94,Malaysia,MYS,1589043.0,2878346051293.25,158837984141.6836,17827449740.89746,12733928107936.0,151781143557.25,13791427186.5,298309011945984.0,1178598594063.0,383768940013.5,47015054749696.0,11516783865344.0,7810774819584.0
95,Mali,MLI,1385293.0,236853517820.85742,9391247852.705688,32818458751.625977,3332548774.8222055,51523854.26608278,379299210.2524415,21258242135541.0,865093519069.3906,1084906302976.5156,34437780781056.0,8820284887040.0,5677032626944.0
96,Malta,MLT,19275.0,4139270144.0,3794122240.0,127736536.0,1930919296.0,1748555904.0,58781084.0,18561011712.0,125469827072.0,3042369792.0,430681915392.0,104414806016.0,73241829376.0
97,Mauritania,MRT,795639.0,35275861742.49463,1950517789.3008575,3247549208.362976,656152210.4025879,402668486.7819443,44803834.087646484,1626880436046.25,34119819250.304688,81411351779.96875,9299812519936.0,2368655955456.0,1536336823296.0
98,Mexico,MEX,5188927.0,2962516104159.104,22931691003620.375,312866167437.6428,254091055295.26608,2400783720414.884,31227920116.612675,174337518543767.66,79198279382772.19,5970979504958.04,146057953087022.0,36096642430971.0,24409624189855.5
99,Mongolia,MNG,1352921.0,551.7877502441406,-16.77575421333313,-7.717006206512451,-19.99999999999984,-20.0,-19.999999999999996,8684166073.103882,52412975.143286705,276457484.5771103,2597689620608.0,636019217792.0,432766911200.0
100,Montenegro,MNE,67399.0,7210998824.0,25058885440.0,525371429.0,8838186304.0,33890991360.0,639573228.0,762802049024.0,152408503808.0,22377032736.0,955418148864.0,233294196736.0,161209075712.0
101,Morocco,MAR,573316.0,1378399042988.0,18367064975374.0,126011630436.375,52532004784.0,663240516352.0,4764650321.5,48439148982144.0,16732312136000.0,2431507250848.0,30933020805120.0,7611708518400.0,5161288719616.0
102,Mozambique,MOZ,3751245.0,540129447286.125,159513470201.88135,30846516715.384766,28465796834.240654,10082652393.072222,1713162886.9461884,20939308949668.0,4254750495345.0625,1110632099853.3125,60600351737344.0,15469913983104.0,10023725206272.0
103,Namibia,NAM,1196084.0,54754156.2389839,308752.4490625718,1176214.3645527756,2976063.6164916195,16781.683242969928,63931.018106941134,24155015494.82617,1094092853.8652039,899525112.1101456,818410484992.0,202272363296.0,135440610368.0
104,Nepal,NPL,66309.0,14497354240.0,9304092864.0,3716876400.0,227951908.0,190718880.0,33418646.0,3287908417536.0,198149053952.0,91842249728.0,7127683694592.0,1794898132992.0,1192216363008.0
105,Netherlands,NLD,53302.0,114242208768.0,3327975161856.0,6687530528.0,9379942496.0,282537390080.0,528770260.0,3296558350336.0,3716976676864.0,360846674944.0,8659299958784.0,2107696398336.0,1468554928128.0
106,New Zealand,NZL,1662617.0,60539077767.625,378956649640.5469,4040165128.0859375,6137609187.292969,38001285038.15527,406993321.622345,698406507511.123,350169484045.33777,28223946373.341705,3550381815888.0,869482668724.0,602489923400.0
107,Nicaragua,NIC,439643.0,153639718208.0,189194772024.37906,9867041389.070312,86475646298.0,118030305087.30566,4337147538.5625,7554816362240.0,939958660864.0,275274601298.0,8650455531520.0,2167015192576.0,1435966333440.0
108,Niger,NER,651390.0,119377356539.06445,10740553918.702637,33827756448.000977,702286352.6357422,124469238.59132385,212841042.9477539,10617991421023.625,106096542196.26465,1069661298252.2188,32834534457344.0,8478559133696.0,5398116814848.0
109,Nigeria,NGA,2366570.0,10051369527680.0,6772587222704.0,558887987808.0,550813300934.0,352494740358.0,24380277575.375,292937764222976.0,121937039969280.0,16390491334144.0,332296370061312.0,83992953077760.0,54764826198016.0
110,Norway,NOR,219060.0,5119718410.7109375,225386224813.49805,294448590.04138184,9735395339.709345,411709590447.15625,541084136.6165161,3381033666669.339,787984182736.611,95851817419.36151,4195497650944.0,1022741566400.0,710487922528.0
111,Oman,OMN,317719.0,17378879179.25,224471045999.0,1928266650.609375,114965767.71093753,1148248335.828125,10215814.10650635,1396824513704.0,992416272740.0,43536773011.0,4821012947904.0,1155325886384.0,780621333532.0
112,Pakistan,PAK,1070634.0,2322310508853.293,8398356302333.945,146137384174.00946,60256100280.20215,203027485256.875,3698356967.213623,214079546482302.0,8936158579304.324,8380585118627.625,181538995814400.0,45270262027264.0,29964900485120.0
113,Panama,PAN,351130.0,57905496130.5,212133720744.5,2357385488.3828125,20975352004.330162,79755574649.4585,835809201.9570713,2201813657194.25,699335568718.0625,73439711154.25781,3907368236160.0,962023880600.0,652650290420.0
114,Papua New Guinea,PNG,2335994.0,47377065984.125,16337526636.78125,586527234.8251953,351124426304.25,121434398067.0625,4285706364.283203,4107937663527.0,4957853596223.0,41870556815.88281,9758209083375.0,2425031782079.0,1607881044039.0
115,Paraguay,PRY,889714.0,239108002048.30722,214287582625.2229,54234098701.34914,10419779517.0,8765964547.580078,2277151513.78125,3128182038720.953,1453805069290.4668,310305574998.2578,5136052185600.0,1276617520000.0,855523875520.0
116,Peru,PER,2918790.0,95964374652.51562,537291662074.2843,8026359533.322144,26830425780.6698,149721636683.0118,1844825524.628296,5738125677971.625,4500796491044.138,307080338949.9136,29223475794536.0,7219018459540.0,4875470767222.0
117,Philippines,PHL,1983580.0,4767543482464.25,1056016554997.0,115760220603.96094,6135795622490.0,1415387896525.0,148999062971.0,131528723982558.0,29210201665614.0,2415507168336.0,151544926003200.0,37612080775168.0,25119070769152.0
118,Poland,POL,514856.0,1358296806400.0,16916166918144.0,46200366536.0,846212504576.0,9247319126016.0,27358789248.0,118787204186112.0,26018209890304.0,5425538557952.0,23293492707328.0,5636135194624.0,3959276460032.0
119,Portugal,PRT,307495.0,337718741948.0,2738859243808.0,21045447831.125,112823805728.0,1160139321064.0,6833362312.125,11543517749248.0,10520695480320.0,467377480576.0,9099992793088.0,2215016728576.0,1558525489152.0
120,Puerto Rico,PRI,77022.0,2925957536.0,23095464960.0,288084344.0,1125252112.0,8970164256.0,111279238.0,16913323648.0,91932377088.0,2484847488.0,3079833452544.0,753352425472.0,523854135296.0
121,Republic of Moldova,MDA,61680.0,572455501824.0,2041304842240.0,45821642752.0,360257499136.0,1207280549888.0,28494491648.0,17590861955072.0,4091091419136.0,670609031168.0,2153985933312.0,523029872640.0,366492428288.0
122,Romania,ROU,655721.0,3239688710144.0,7918256161536.0,269672570696.0,2201074552800.0,4847113490944.0,181429644151.0,206205866049536.0,28286098364416.0,6077283469312.0,21048207400960.0,5109686351872.0,3586253593600.0
123,Russia,RUS,11626932.0,12486091185161.693,42348546647775.61,959797924468.9226,1896371321481.1519,8489919644686.047,135099855323.91675,608223499670675.6,59915591073270.11,23101852774741.277,121962772678660.0,29501366286956.0,20788712320211.0
124,Rwanda,RWA,65941.0,172786135040.0,1447930691584.0,34975066112.0,4771379968.0,23888147456.0,850440216.0,5835518115840.0,47617450967040.0,807597342720.0,16692147650560.0,4217883066368.0,2763632279552.0
125,Saudi Arabia,SAU,1379168.0,239970727149.125,3570174937046.0,20080797352.078125,3843689518.387815,51646084976.11461,367651583.238992,13928903982272.0,2442271748324.0,453955958537.0,31796438713344.0,7816744490240.0,5191033935616.0
