,iso3,long,lat,SSP1,SSP3,SSP5
300,RUS11799.0,57.5,99.5,0.03404803297182211,0.0225874122069175,0.01392938510794682
301,RUS11800.0,57.5,100.5,0.11482908398811248,0.03726705726851508,0.041073938914991184
302,RUS12089.0,56.5,29.5,0.26831734191872697,0.0009014642431319023,0.008403713735007803
303,RUS12090.0,56.5,30.5,0.02830101171132545,-0.027537146807063054,-0.002490529729201977
304,RUS12091.0,56.5,31.5,0.1939710401160305,-0.2416114884918992,-0.05913381458823865
305,RUS12092.0,56.5,32.5,0.009733552863065537,-0.02574194994869046,-0.03108084157712295
306,RUS12093.0,56.5,33.5,-0.025395694320994904,-0.045640846862270636,-0.10246427763092954
307,RUS12094.0,56.5,34.5,-0.09506696133101973,-0.10117069665927333,-0.19629548249311882
308,RUS12095.0,56.5,35.5,-0.01338335185614839,-0.023921335433561994,-0.07456069775528915
309,RUS12096.0,56.5,36.5,0.018326635275947734,-0.018121483761671442,-0.06488209059158653
310,RUS12097.0,56.5,37.5,1.6393224879850696,-0.3366569080570415,-0.24245742122076713
311,RUS12098.0,56.5,38.5,-0.005725807658540755,-0.005725807658540755,-0.04656014249212468
312,RUS12099.0,56.5,39.5,-0.010361459340934048,-0.010186237136172373,-0.05453722734819389
313,RUS12100.0,56.5,40.5,0.0,0.0,-0.003921978842326031
314,RUS12101.0,56.5,41.5,-0.00014848510209999153,-0.00014848510209999153,-0.007223773463241547
315,RUS12102.0,56.5,42.5,-0.0035007968264519802,-0.0035007968264519802,-0.03130691081061206
316,RUS12103.0,56.5,43.5,-0.015714784771925307,-0.015147509238037158,-0.038709292612063004
317,RUS12104.0,56.5,44.5,-0.012841757529150337,-0.012621736533726606,-0.028361235723035488
318,RUS12105.0,56.5,45.5,0.0,0.0,0.0
319,RUS12106.0,56.5,46.5,5.988171788475755e-05,5.988171788475755e-05,5.988171788475755e-05
320,RUS12107.0,56.5,47.5,0.0,0.0,0.0
321,RUS12108.0,56.5,48.5,0.0,0.0,0.0
322,RUS12109.0,56.5,49.5,0.0,0.0,0.0
323,RUS12110.0,56.5,50.5,0.0,0.0,0.0
324,RUS12111.0,56.5,51.5,2.368185409845639e-06,2.368185409845639e-06,-2.071130767748974e-05
325,RUS12112.0,56.5,52.5,0.0,0.0,0.0
326,RUS12113.0,56.5,53.5,0.0,0.0,0.0
327,RUS12114.0,56.5,54.5,0.0989461342639272,0.11539563862587979,0.003835755131250621
328,RUS12115.0,56.5,55.5,0.3366229400390556,0.3977731149218783,0.008756862984824936
329,RUS12116.0,56.5,56.5,0.3104963334268208,0.37589254833687175,0.0029917271523716635
330,RUS12117.0,56.5,57.5,0.10184615864681909,0.12886279647206775,0.0023966595577737185
331,RUS12118.0,56.5,58.5,0.10465779951191749,0.10993005596431851,0.006323266045126806
332,RUS12119.0,56.5,59.5,0.09837234628563846,0.1005627274881041,0.004485380086288786
333,RUS12120.0,56.5,60.5,0.1254508001749541,0.14705199531793958,0.007662687195248557
334,RUS12121.0,56.5,61.5,0.006324925986834281,0.0066496416268152685,0.0
335,RUS12122.0,56.5,62.5,0.07302744459624519,0.07347073056738102,0.005266147312277599
336,RUS12123.0,56.5,63.5,0.4396204389491464,0.4952156273332067,0.020689240768575014
337,RUS12124.0,56.5,64.5,0.439041040128025,0.5032833894597945,0.011120818227472557
338,RUS12125.0,56.5,65.5,1.0194601419175384,1.1973846691892895,0.037592796973016186
339,RUS12126.0,56.5,66.5,0.35595450677602064,0.41434187457896915,0.00626790622106635
340,RUS12127.0,56.5,67.5,0.07435785625035807,0.08056160024748489,0.00599888049961795
341,RUS12128.0,56.5,68.5,0.10736677083231068,0.11047110940682438,1.9189326590185623e-05
342,RUS12129.0,56.5,69.5,0.934389254908142,1.0349962501902226,0.024356644201338828
343,RUS12130.0,56.5,70.5,1.1208200775984352,1.2458297543705488,0.0377518613255538
344,RUS12131.0,56.5,71.5,0.12395661031958122,0.14184372536897194,0.010357447248875006
345,RUS12132.0,56.5,72.5,0.041991705614483434,0.05111460887629491,0.0012079022205469564
346,RUS12133.0,56.5,73.5,0.0632682191263202,0.09043652239866636,0.0018386487899126507
347,RUS12134.0,56.5,74.5,0.2587114340606074,0.3583305872635611,0.00577431093896475
348,RUS12135.0,56.5,75.5,0.0,0.0,0.0
349,RUS12136.0,56.5,76.5,0.0,0.0,0.0
350,RUS12137.0,56.5,77.5,-0.0005476777617349056,-0.0005476777617349056,-0.0005476777617349056
351,RUS12138.0,56.5,78.5,0.001229786126178868,0.001229786126178868,-6.645311492033717e-07
352,RUS12139.0,56.5,79.5,0.01082945158301563,0.01121078968672087,0.00012241756706845826
353,RUS12140.0,56.5,80.5,0.014261977450767772,0.01616064565848923,0.000420842882781953
354,RUS12141.0,56.5,81.5,0.00033374076926937933,0.00033374076926937933,0.0
