,iso3,long,lat,cur,SSP1,SSP3,SSP5
0,FIN8845.0,65.5,25.5,99.95381465252467,121.5543214600629,98.50635405784732,137.75002205015352
1,FIN9204.0,64.5,24.5,1.1315087755184576,1.2816660061247818,0.9981163903950115,1.4892837381290298
2,FIN9205.0,64.5,25.5,0.04777414286850688,0.05307932810163177,0.040356540494001086,0.06223705075112456
3,FIN9206.0,64.5,26.5,0.14674516217226086,0.15933254871085084,0.12178674289058654,0.1881413370098252
4,FIN9207.0,64.5,27.5,76.05463804135755,83.94351219185424,65.7625058974345,97.45337030087657
5,FIN9208.0,64.5,28.5,41.73258171604411,45.03066125039505,35.06853816566542,52.98255488413285
6,FIN9561.0,63.5,21.5,0.8653739658058313,1.0204067265355372,0.8093721078690397,1.1637573227173714
7,FIN9562.0,63.5,22.5,0.08863695597613792,0.10242554761123852,0.07978849484353108,0.11858932804609847
8,FIN9563.0,63.5,23.5,0.10008840795006152,0.11061426893480544,0.08433024745384446,0.12967303425348325
9,FIN9564.0,63.5,24.5,0.06369391688869416,0.06893378421499718,0.05275447322987967,0.08114774195327547
10,FIN9565.0,63.5,25.5,0.07505113455344428,0.07987446744919435,0.061872632910559444,0.09315718092704042
11,FIN9566.0,63.5,26.5,0.15024594158476604,0.15742868601506718,0.12187776293166074,0.1837264995947242
12,FIN9567.0,63.5,27.5,0.35012825543134724,0.3957016626367341,0.3156179049333965,0.4516557013779816
13,FIN9568.0,63.5,28.5,0.7845583487261056,0.820224988306396,0.6352758863142345,0.9542524475066461
14,FIN9569.0,63.5,29.5,1.1832232445852309,1.304704188760539,1.0112212861724879,1.510173569959006
15,FIN9570.0,63.5,30.5,14.17054182666241,15.204500689651784,11.660349337733473,17.82239944935694
16,FIN9921.0,62.5,21.5,92.10367583929981,54.60572194858612,76.16926297413798,58.84662480028729
17,FIN9922.0,62.5,22.5,1.9942851613546944,2.8137168076739405,2.172876447133122,3.312220236077274
18,FIN9923.0,62.5,23.5,0.07843211716401736,0.08614074516921795,0.0657771959504835,0.10071113215778625
19,FIN9924.0,62.5,24.5,0.03733521370987899,0.04180567448633557,0.03200202638698488,0.04885357804421786
20,FIN9925.0,62.5,25.5,0.3352126956310851,0.3629822700471224,0.28298736427137344,0.42001584145120363
21,FIN9926.0,62.5,26.5,3.3351350849297017,3.5647809778306883,2.7519047901108564,4.164056935414507
22,FIN9927.0,62.5,27.5,4.302147480738978,4.934990512216502,3.999706408425566,5.592182274961488
23,FIN9928.0,62.5,28.5,3.174700613241605,3.3378568957718,2.6138330159774137,3.869789727554464
24,FIN9929.0,62.5,29.5,6.783262372224814,7.461700633181063,5.929912744332017,8.561646129428471
25,FIN9930.0,62.5,30.5,5.79940618751895,6.0473028568921885,4.786300208660726,6.955027922282614
26,FIN9931.0,62.5,31.5,0.34918871235851745,0.3758103432205108,0.29751163955593074,0.43189121146042536
27,FIN10281.0,61.5,21.5,2.2776088125186376,2.052536288995439,1.911941921964514,2.351442283002997
28,FIN10282.0,61.5,22.5,10.244428292389076,6.229181960675383,8.518483579871251,6.869955682697493
29,FIN10283.0,61.5,23.5,4613.299000105666,2698.7856564972,3822.5303732205257,2938.0809823318723
30,FIN10284.0,61.5,24.5,4335.224719982076,2548.4771921045954,3543.8554275597603,2777.6126832025266
31,FIN10285.0,61.5,25.5,30.469934328225527,72.11777038988338,79.78977503605402,73.72121994753708
32,FIN10286.0,61.5,26.5,1139.8179512396475,654.5600164220602,955.8583075083565,729.4704954992804
33,FIN10287.0,61.5,27.5,40.19974210253223,23.846058387119054,33.56011414160614,26.130107502944014
34,FIN10288.0,61.5,28.5,12.47381524361594,7.410138761471969,10.395344242341539,8.134147623114387
35,FIN10289.0,61.5,29.5,1172.957331334305,718.8810560364192,1000.761722114122,789.7842119659683
36,FIN10290.0,61.5,30.5,564.1445833830306,339.1964155672129,474.6654299741376,373.4106325430404
