,iso3,long,lat,cur,SSP1,SSP3,SSP5
68,RUS10298.0,61.5,38.5,10.596094931208176,6.625014765555469,9.038075755131974,7.054605286823091
69,RUS10299.0,61.5,39.5,58.01406800247139,35.598264292176154,48.02535655666034,37.405316777035054
70,RUS10300.0,61.5,40.5,335.61522579955397,206.8666150786847,275.1568576704093,215.88713227536684
71,RUS10301.0,61.5,41.5,2.548215479007077,1.5476468613091383,2.1171554674500803,1.7008350211346854
72,RUS10302.0,61.5,42.5,34.81250750400596,29.940875428881657,31.942948592155943,31.8118104681322
73,RUS10303.0,61.5,43.5,1695.51428505444,1599.025480037931,1600.7513471789741,1687.059708043834
74,RUS10304.0,61.5,44.5,39.07268865169666,23.42683778954041,33.069395934526696,25.91170311082472
75,RUS10305.0,61.5,45.5,45.384489375936695,27.10305937889509,38.69113299696135,30.435647991898872
76,RUS10306.0,61.5,46.5,5.652047122226948,3.964642211301026,4.949986162106945,4.315931044424267
77,RUS10307.0,61.5,47.5,333.4515911387011,208.32862226663593,279.76961958988267,227.35625634410573
78,RUS10308.0,61.5,48.5,8940.165346144959,5576.79453845452,7307.495451975388,5959.659227479816
79,RUS10309.0,61.5,49.5,2.294062558939365,1.438312920978454,1.8663879126708103,1.4941514459654788
80,RUS10310.0,61.5,50.5,96.05469330096935,60.22108586383319,78.16470337922098,62.30165877908778
81,RUS10311.0,61.5,51.5,38449.106974499664,23012.130864561543,32844.328903630194,25473.62796240967
82,RUS10312.0,61.5,52.5,23851.29548854047,17635.076626973238,19709.815153318857,21399.040760641517
83,RUS10313.0,61.5,53.5,7824.521251706268,8780.114729736833,10125.811355373775,9671.332191764148
84,RUS10314.0,61.5,54.5,10.077224565803723,22.037104263440245,11.394677378114665,27.136545808929444
85,RUS10325.0,61.5,65.5,20.10875375078055,39.44291524127424,23.86983714713802,61.46598526512013
86,RUS10649.0,60.5,29.5,3.634811598250917,5.919909139189245,4.399248316920791,7.263352051715115
87,RUS10650.0,60.5,30.5,0.18803722530094358,0.28792798077033666,0.22033837779487403,0.3617866047081552
88,RUS10651.0,60.5,31.5,0.38785476207159386,0.5296355184728139,0.41757330323565656,0.686893965682164
89,RUS10652.0,60.5,32.5,103992.99007203798,135687.01705949052,102383.87955577469,163824.51970729118
90,RUS10653.0,60.5,33.5,1619.6903548925711,2108.617747034929,1594.3612888502146,2544.0102464663278
91,RUS10654.0,60.5,34.5,416.55398936487194,562.8084630180776,438.14295331454827,672.6619153941833
92,RUS10655.0,60.5,35.5,110.50654579378927,151.04453894509086,117.0470154136736,180.03956408106302
93,RUS10656.0,60.5,36.5,1.7499506282219048,2.517648976088908,1.96100968555159,3.190037221678547
94,RUS10657.0,60.5,37.5,0.544437297434183,0.8042536845566516,0.6049382379670944,1.0728272496060627
95,RUS10658.0,60.5,38.5,0.2722804418654903,0.28941099886436283,0.22286335773788585,0.34116559791770745
96,RUS10659.0,60.5,39.5,0.1993235015523014,0.2504611495204426,0.20213560177808906,0.30165072496453355
97,RUS10660.0,60.5,40.5,0.08709850960923965,0.09897668267982807,0.0768370168245475,0.12201603190845721
98,RUS10661.0,60.5,41.5,14.7817855503364,20.867356515371824,16.97279888044241,24.003429250813465
99,RUS10662.0,60.5,42.5,4.71983482202476,5.885164271571612,4.786518083908862,6.6973968565988224
100,RUS10663.0,60.5,43.5,0.21307695537549387,0.2643121360302276,0.2109338792021401,0.3131537166913794
101,RUS10664.0,60.5,44.5,0.19303276157031835,0.1982677894689281,0.1683961816911616,0.24016459719524624
102,RUS10665.0,60.5,45.5,5.9444424873173585,3.952181657481022,5.3370747914250645,4.285782272517559
103,RUS10666.0,60.5,46.5,444.5671722816472,370.92634377683765,407.009834126419,392.3327834583489
104,RUS10667.0,60.5,47.5,1950.9966945949543,2040.216294587849,1915.8764560954912,2139.010114803561
105,RUS10668.0,60.5,48.5,1749.9149980729483,1622.0099939248876,1969.5612256433528,1714.7597846774215
106,RUS10669.0,60.5,49.5,2.193736177436485,1.7987049270557764,2.2863968791985907,1.9087604891471455
107,RUS10670.0,60.5,50.5,25.66832981270679,15.492756135201269,21.67416287245237,17.111810814578018
108,RUS10671.0,60.5,51.5,1370.5894783529923,802.9325060275853,1146.4749269279769,902.4860770643286
109,RUS10672.0,60.5,52.5,129.893386094173,78.09314468099738,108.10107656796173,85.35569095925646
110,RUS10673.0,60.5,53.5,71.85816043030364,43.17376395928652,60.31082157350432,47.31949064994539
111,RUS10674.0,60.5,54.5,2.3361010736243717,1.4265983048668498,2.0033863136313124,1.5478435235177515
112,RUS10675.0,60.5,55.5,123.68110453943144,73.36234599393406,102.97133242301801,80.01554405448884
113,RUS10676.0,60.5,56.5,88.83190849208536,53.30470741760683,74.46026054624919,57.890460510084445
114,RUS10677.0,60.5,57.5,122.3885124380411,74.14754986902062,103.08211906012761,80.88095592242121
115,RUS10680.0,60.5,60.5,28.681117737357322,17.337262954769788,24.240549029813877,19.11670861408481
116,RUS10684.0,60.5,64.5,32.45511600336443,19.718031306285678,27.63147066242704,21.7887526335329
117,RUS10686.0,60.5,66.5,1.8031563947697486,1.0985958178015864,1.5203675080381727,1.2182772279230352
118,RUS10687.0,60.5,67.5,32.8615956970515,20.238107860926423,27.39017268445504,21.583482224439
119,RUS11007.0,59.5,27.5,296.30687316302146,179.86997858617684,250.69716539625838,197.81962195309066
120,RUS11008.0,59.5,28.5,43.51775368396017,26.38936123918777,36.823040608855,28.898279234756167
121,RUS11009.0,59.5,29.5,122.10211981411074,73.83508061675317,102.83039909085679,80.49479617152896
122,RUS11010.0,59.5,30.5,98.23578710916978,58.97475764367932,83.45948058400724,65.1776142159179
123,RUS11011.0,59.5,31.5,11.732935840150507,7.039535083922871,10.159454044371277,7.821768805354522
124,RUS11012.0,59.5,32.5,29.499697902485366,17.945331766740356,25.21981187430356,20.559495777124894
125,RUS11013.0,59.5,33.5,205.3955738884368,125.16998256424475,174.43198650383889,140.92782486219474
126,RUS11014.0,59.5,34.5,3984.7046203760337,2445.7479253836345,3327.2871554070757,2601.2753528124886
127,RUS11015.0,59.5,35.5,901.763454252587,553.0772596619321,747.8815938657001,583.907188524926
128,RUS11016.0,59.5,36.5,702.5383284036812,435.7330135732876,582.7893954842557,454.469680487398
129,RUS11017.0,59.5,37.5,1159.704850733534,701.3354525937375,977.6059313288121,766.1025988568346
130,RUS11018.0,59.5,38.5,351.37167102711516,343.33128718399115,338.02347760683256,363.2488983568791
131,RUS11019.0,59.5,39.5,102.87125454625969,62.42745103324522,87.40587412371987,69.62698925455781
132,RUS11020.0,59.5,40.5,148335.8876368417,122591.3099837858,135204.71132680998,130653.65411779912
133,RUS11021.0,59.5,41.5,15187.192755983924,9500.286528162273,13414.031923643686,10637.96480568163
134,RUS11022.0,59.5,42.5,8595.86329548599,5215.177445789059,7406.056830141023,5742.218783035623
135,RUS11023.0,59.5,43.5,23410.766589537703,14515.478776808977,20971.621250849283,15799.857853643463
136,RUS11024.0,59.5,44.5,10638.054118071452,152452.91328288426,147799.32678794742,156721.8813657893
137,RUS11025.0,59.5,45.5,1393.024102907525,1059.983678780818,1213.947900297509,1246.3233997514012
138,RUS11026.0,59.5,46.5,31.589997502255002,43.93476289794379,38.57187255104947,84.1886708718007
139,RUS11027.0,59.5,47.5,403.8119881709758,420.5048382572965,413.9760048579469,579.8611637366831
140,RUS11028.0,59.5,48.5,1.5448241668776561,2.225886771740056,1.7551566033412698,3.0507031683755987
141,RUS11029.0,59.5,49.5,0.4757516781971047,0.7724867879935493,0.5754555844726826,0.9760446413497383
142,RUS11030.0,59.5,50.5,0.21865343471611398,0.3224476443818457,0.24919261754133837,0.4285743297963472
143,RUS11031.0,59.5,51.5,521.5981465173351,705.286837833117,546.9978140288928,848.7017968580844
144,RUS11032.0,59.5,52.5,1376.1263715429834,1906.3859632969911,1541.4291985167526,2207.4545110549275
145,RUS11033.0,59.5,53.5,0.7601050808080615,1.0120041509275057,0.775967517721827,1.2708298683523465
146,RUS11034.0,59.5,54.5,0.8799883121833405,1.2397865242317037,0.9629300924746025,1.5904361985694437
147,RUS11035.0,59.5,55.5,0.962287719682189,1.3365016043708264,1.0445451204107365,1.6836144164268225
148,RUS11036.0,59.5,56.5,1.1125243097868764,1.5580009751372548,1.250854681332173,1.909224072559629
149,RUS11037.0,59.5,57.5,4.860556064679723,7.202651571374594,5.734221066215556,9.09164414679671
150,RUS11040.0,59.5,60.5,87.25942390170067,79.69271134403068,70.3489587230638,88.4293028848629
151,RUS11041.0,59.5,61.5,120.23509023994099,124.45955547252063,98.80678523141651,135.9460003380634
152,RUS11042.0,59.5,62.5,2.629276436797872,2.137772038042332,2.0431335664263557,2.7490002767038604
153,RUS11043.0,59.5,63.5,0.6424594189534897,0.5240347246893856,0.49436545385642916,0.642842751371881
154,RUS11044.0,59.5,64.5,4.073374338509869,4.774143124972652,3.8237208723076974,5.322900240277551
155,RUS11045.0,59.5,65.5,76.70946227723081,63.67941610972631,64.97345262549143,68.9118636743002
156,RUS11046.0,59.5,66.5,5.704939974420033,3.7148507916336246,4.833790587741477,4.0490133138682
157,RUS11047.0,59.5,67.5,8.147481869795952,5.3834466094723865,6.974930320764458,5.832515685866541
158,RUS11048.0,59.5,68.5,16.4106413777064,10.921794674364635,14.123910906768403,11.807297770610681
159,RUS11060.0,59.5,80.5,29.55008925486642,18.837898401515393,25.325229806810942,20.53021515340506
160,RUS11069.0,59.5,89.5,37.03746136060057,22.628488068866773,31.03888356768761,24.715054462962474
161,RUS11071.0,59.5,91.5,124.91235001708944,76.51043791475513,104.77087270471628,82.90472768707961
162,RUS11079.0,59.5,99.5,91.21807656654583,55.27927922758634,76.55142561083957,60.161924398653596
163,RUS11367.0,58.5,27.5,26.815881208622823,16.29722597294943,22.568505764247096,17.673009263306806
164,RUS11368.0,58.5,28.5,131.86895360753456,137.59371250467333,129.33419115174414,144.4749461301788
165,RUS11369.0,58.5,29.5,1.8343920317657463,1.4694901318998246,1.6610920879614586,1.5667871971942233
166,RUS11370.0,58.5,30.5,18.55136590797276,18.970820042779625,18.05010108884302,19.945878253190244
167,RUS11371.0,58.5,31.5,24.60160863297727,19.205103167901438,21.998898412551398,20.482562304229287
168,RUS11372.0,58.5,32.5,124.39370245152216,75.87512555506686,104.39847946494831,82.22910252553538
169,RUS11373.0,58.5,33.5,24.11449350393019,14.56453510790571,20.448103666521952,15.791377650686576
170,RUS11374.0,58.5,34.5,121.71887041943222,74.18520656855786,102.60396742046053,81.00878911120148
171,RUS11375.0,58.5,35.5,12.863874205836504,7.785643125107019,10.83829863883101,8.630467414001295
172,RUS11376.0,58.5,36.5,5.187842936771062,3.154793198301483,4.317475802236457,3.4299743238551605
173,RUS11377.0,58.5,37.5,0.1791593466539283,0.10856259304818017,0.15092241937477727,0.11785243560169312
174,RUS11378.0,58.5,38.5,23.23588406095271,14.053534365762436,19.631135830575765,15.47791070389877
175,RUS11379.0,58.5,39.5,348.24086020729436,210.0979705729273,293.0416190469686,229.82548465781275
176,RUS11380.0,58.5,40.5,9.623860057839627,9.067893101434496,9.126457807750134,9.577508399862047
177,RUS11381.0,58.5,41.5,123.6054913906707,111.56633594682606,115.52242606119928,117.8128364272342
178,RUS11382.0,58.5,42.5,685.6108586801487,414.39397778906334,575.6888772585618,449.39095034137654
179,RUS11383.0,58.5,43.5,110.44247885613768,70.25300058189808,93.92905589632821,75.88760122035447
180,RUS11384.0,58.5,44.5,84.70589076067989,51.51991211057577,70.96507640981208,55.316907834174785
181,RUS11385.0,58.5,45.5,0.0827260101276827,0.05125610512796735,0.0700000877212141,0.05561086368159133
182,RUS11386.0,58.5,46.5,0.5231882971418448,0.31546399114071544,0.43966071499951115,0.34289717446098417
183,RUS11387.0,58.5,47.5,1969.47463565268,1977.2826864604397,1906.9804252466201,2076.361908925616
184,RUS11388.0,58.5,48.5,664.043204788029,481.0599429628156,583.3671205911737,515.6864484916872
185,RUS11389.0,58.5,49.5,520.0864549494701,363.78598888394515,453.85910864008287,388.3822169557971
186,RUS11390.0,58.5,50.5,428.95051664622827,261.5437879576742,361.6966905740251,281.144226445034
187,RUS11391.0,58.5,51.5,264.7409025591893,157.6173240999116,221.19835964944016,176.97780598914503
188,RUS11392.0,58.5,52.5,2512.5666862803696,1469.7064069985652,2097.60371534268,1738.813043050531
189,RUS11393.0,58.5,53.5,16133.65357656527,10477.146587434783,13786.539790849622,10967.368218942916
190,RUS11394.0,58.5,54.5,22773.317810419274,15056.080986902305,19122.87679036744,15293.183924813911
191,RUS11395.0,58.5,55.5,60912.800963961,39826.31878102958,50732.619816933795,40341.82122957066
192,RUS11396.0,58.5,56.5,119071.97539795516,73395.13437705231,99254.70873707453,77642.86316957712
193,RUS11397.0,58.5,57.5,26959.89731003551,17329.54000195476,23274.00801450865,17860.191696621525
194,RUS11398.0,58.5,58.5,15273.637726549892,9916.114637122133,14343.419393951248,10189.993355898334
195,RUS11399.0,58.5,59.5,103704.15678343708,69136.10280406616,103668.46580913762,69136.10280406616
196,RUS11400.0,58.5,60.5,2382.4386336999237,1583.5670224152152,2377.460334672165,1586.854628541135
197,RUS11401.0,58.5,61.5,1276.8527820577665,829.992827845509,1127.7640388512316,886.1178256485566
198,RUS11402.0,58.5,62.5,44.470356982335204,31262.30382485323,31262.30382485323,31264.639727836842
199,RUS11403.0,58.5,63.5,1.1847071275989485,318.9693695027662,318.52614902444526,319.4163879602275
200,RUS11404.0,58.5,64.5,12.696093253895336,15.83593392777934,10.267543436066571,21.53687490792258
201,RUS11405.0,58.5,65.5,0.16085123959523823,0.1648815661320631,0.15657614339332795,0.31371494744295314
202,RUS11406.0,58.5,66.5,0.4564585791691871,0.5066459748728228,0.40192308147448064,0.8222006249405212
203,RUS11407.0,58.5,67.5,47313.01440709972,30538.893304750814,35636.23936049793,37483.20061494483
204,RUS11408.0,58.5,68.5,330227.0018677299,316264.15447199764,295834.8777543907,368334.1853738766
205,RUS11409.0,58.5,69.5,85.29406342114052,85.88694762344117,78.54180908728104,102.39309877954268
206,RUS11415.0,58.5,75.5,952.9918807423079,607.7138211224556,709.0300109446764,747.5338742882477
207,RUS11416.0,58.5,76.5,0.0628030696182244,0.0834929460388925,0.0732324420941288,0.1163669951259467
208,RUS11417.0,58.5,77.5,1.2548276230390667,1.3045871922451204,1.371416307996519,1.956463518364703
209,RUS11418.0,58.5,78.5,171.76815575816443,252.15151397603123,196.93141224227776,312.727970099543
210,RUS11419.0,58.5,79.5,12.120775317709185,19.150273795310145,14.47253934778555,24.595695849677366
211,RUS11420.0,58.5,80.5,24.600400853310013,43.45544977803974,35.39800623953013,50.65850179433807
212,RUS11421.0,58.5,81.5,341.77621751470275,341.18555141096857,280.6891334785647,786.5544798708336
213,RUS11422.0,58.5,82.5,123.03824217365623,172.17603096836248,136.47869440584344,203.39841803631242
214,RUS11423.0,58.5,83.5,0.6231200348648664,0.8746878549070662,0.6897515680535183,1.0972591333515815
215,RUS11424.0,58.5,84.5,0.141360075290358,0.19325026210897545,0.14948189970225664,0.23849165751199303
216,RUS11425.0,58.5,85.5,0.4247416515317166,0.5756663941407375,0.45383641891994697,0.7005236189712147
217,RUS11426.0,58.5,86.5,0.29655458898054704,0.4088932562431924,0.32046683776135504,0.4993087816976418
218,RUS11428.0,58.5,88.5,0.7999686874343495,1.1187378098717076,0.8860588455210883,1.428561118466011
219,RUS11430.0,58.5,90.5,0.020007912311678536,0.016914777413175333,0.014355417262481195,0.021104738489553368
220,RUS11431.0,58.5,91.5,58.07005145873793,180.49055464792895,190.2707233512907,186.75859037937565
221,RUS11432.0,58.5,92.5,27.046259743235087,22.131547196997087,22.832800426124077,24.71986254979398
222,RUS11433.0,58.5,93.5,3.125857613723573,2.119204857252005,2.638793035024766,2.4481926555712485
223,RUS11436.0,58.5,96.5,4.443101921702117,4.02359681476827,3.607357825592239,4.404178631831725
224,RUS11437.0,58.5,97.5,0.5492307786106074,0.4008827237811783,0.4291273614479349,0.4884676206521885
225,RUS11438.0,58.5,98.5,0.5307510801051715,0.5317500400460133,0.42857708876587125,0.6176230727179342
226,RUS11439.0,58.5,99.5,0.7823571116546829,0.6051780264496439,0.631313618696674,0.7464808120886217
227,RUS11440.0,58.5,100.5,1344.9731567969334,1351.7176011716795,1302.9838158623627,1420.1021849591627
228,RUS11441.0,58.5,101.5,5.114552106521411,3.105597226571224,4.312331433295821,3.380387462174025
229,RUS11728.0,57.5,28.5,0.10211099584240117,0.0616198456928294,0.08582609034691922,0.06715632147606647
230,RUS11729.0,57.5,29.5,0.4712479165505828,0.46632047780280106,0.45414765427510057,0.4907687434522529
231,RUS11730.0,57.5,30.5,17.958290078166865,10.859417178186137,15.171271033975723,11.867255823734851
232,RUS11731.0,57.5,31.5,0.6062891489738513,0.3857846339477975,0.5154144153355098,0.41802735131588564
233,RUS11732.0,57.5,32.5,1.544875238943548,1.0750905404643056,1.3455447030230556,1.1581672929120737
234,RUS11733.0,57.5,33.5,7.154665303652391,5.394215062678415,6.3581473014883345,5.7644685192631755
235,RUS11734.0,57.5,34.5,2.0027623983655154,1.2763721280091673,1.7045361258435405,1.385447670137427
236,RUS11735.0,57.5,35.5,1.555033795826675,0.9198976975117508,1.2777601552771594,1.0191135567353782
237,RUS11736.0,57.5,36.5,5.849303950514399,5.6443817179936335,5.3011715125842835,6.424446584278261
238,RUS11737.0,57.5,37.5,4.993285642637038,4.608830681397684,4.467976320011884,5.2012290161035954
239,RUS11738.0,57.5,38.5,4.0217404522203335,3.843743821545058,3.782774833352383,4.098278638123753
240,RUS11739.0,57.5,39.5,1.3259105868223875,1.1871840841057169,1.2377404985487042,1.2562196243760386
241,RUS11740.0,57.5,40.5,1.2310545597005906,0.9842365301745832,1.1102238485615095,1.048625494573091
242,RUS11741.0,57.5,41.5,0.5586882955934293,0.3381411751256792,0.4707523112786027,0.3677837921570533
243,RUS11742.0,57.5,42.5,0.4103258084018987,0.34274880703582133,0.3759163230553272,0.3658161109263176
244,RUS11743.0,57.5,43.5,0.2965254824334261,0.2611523243990621,0.27472907321063333,0.27749695116110684
245,RUS11744.0,57.5,44.5,0.3200485407284773,0.20322667404415795,0.2723407637688017,0.2197494928148217
246,RUS11745.0,57.5,45.5,0.7371171788231634,0.4482369574444427,0.6183761891744961,0.4864471434158943
247,RUS11746.0,57.5,46.5,0.9464780914239018,0.7498318132219262,0.8468573519609169,0.8048296777183985
248,RUS11747.0,57.5,47.5,22.52244873917514,22.019668796139584,21.564602158043122,23.23349978155072
249,RUS11748.0,57.5,48.5,4.979412715207275,4.279734916920718,4.587356735365164,4.547589307247406
250,RUS11749.0,57.5,49.5,3.1519327415014082,1.8908076012861477,2.626025424911071,2.080362062605673
251,RUS11750.0,57.5,50.5,44.315574092141446,26.764521584397258,37.109456698741674,29.2085649214594
252,RUS11751.0,57.5,51.5,52.18182159865025,31.715628902422623,43.989107800736825,34.50671992460889
253,RUS11752.0,57.5,52.5,0.6551751982427767,0.40780084766018215,0.5500337655404611,0.444714141191394
254,RUS11753.0,57.5,53.5,6.5681447096125005,4.754574172349197,5.57856554624899,5.302884188975173
255,RUS11754.0,57.5,54.5,245.66405272865381,192.98112935212077,220.59357692708735,205.7385325993812
256,RUS11755.0,57.5,55.5,28.229028072098483,19.48298084326654,24.413418058090972,20.96065183846991
257,RUS11756.0,57.5,56.5,75391.27454955969,46342.000098115124,63668.77088212749,50473.780498927226
258,RUS11757.0,57.5,57.5,126.61930045669696,93.44878010392134,112.1029914512108,100.06249242815126
259,RUS11758.0,57.5,58.5,134.30034316868563,102.29022290630277,119.52878105944825,109.4462145994576
260,RUS11759.0,57.5,59.5,14.575600186146264,9.697048076059167,12.540040155432578,10.46167813500623
261,RUS11760.0,57.5,60.5,130.87085773571448,81.84154486251276,111.32446078706691,88.74511649445405
262,RUS11761.0,57.5,61.5,16.911325534209666,13.864420683566166,15.380777585380834,14.770259588382427
263,RUS11762.0,57.5,62.5,794.5659727655192,478.025973208392,661.2540290901544,525.2999224240588
264,RUS11763.0,57.5,63.5,47.74590794679443,31.113764988029516,39.88927545490854,33.875287215829495
265,RUS11764.0,57.5,64.5,333.77713590798277,202.94862603294476,279.78163981561937,221.61989509091583
266,RUS11765.0,57.5,65.5,2787.583159071446,1682.7707474935064,2342.515765855863,1846.4134454385323
267,RUS11766.0,57.5,66.5,6701.573449904856,7087.628916767098,6598.445704477473,7446.072846894181
268,RUS11767.0,57.5,67.5,2013.9963579319387,1198.9419940192126,1720.4923435655203,1336.0640906532144
269,RUS11768.0,57.5,68.5,31717.687678355876,18731.769880425476,27527.555222658975,20680.996021060524
270,RUS11769.0,57.5,69.5,7521.343079451017,5014.22884069939,7502.458333130129,5014.22884069939
271,RUS11770.0,57.5,70.5,2740.550503220271,1807.643814811969,2694.932412037728,1821.1145556518463
